"Hour,Volume,Price"
"10,4219.6,14.5"
"10,4219.6,15"
"10,4228.1,15"
"10,4228.1,15.1"
"10,4232.2,15.1"
"10,4232.2,16"
"10,4239.3,16"
"10,4239.3,18"
"10,4254,18"
"10,4254,19"
"10,4254.8,19"
"10,4254.8,20"
"10,4261.4,20"
"10,4261.4,20.1"
"10,4261.8,20.1"
"10,4261.8,22"
"10,4264.2,22"
"10,4264.2,25"
"10,4283.1,25"
"10,4283.1,25.1"
"10,4284.2,25.1"
"10,4284.2,25.8"
"10,4294.2,25.8"
"10,4294.2,29"
"10,4305.3,29"
"10,4305.3,29.5"
"10,4306.4,29.5"
"10,4306.4,30"
"10,4307.7,30"
"10,4307.7,30.1"
"10,4309.4,30.1"
"10,4309.4,32.6"
"10,4310.6,32.6"
"10,4310.6,33"
"10,4311,33"
"10,4311,34"
"10,4311.5,34"
"10,4311.5,34.5"
"10,4312.2,34.5"
"10,4312.2,35"
"10,4317.4,35"
"10,4317.4,35.1"
"10,4320.2,35.1"
"10,4320.2,35.5"
"10,4320.5,35.5"
"10,4320.5,36"
"10,4323.6,36"
"10,4323.6,37"
"10,4363.6,37"
"10,4363.6,39.5"
"10,4363.9,39.5"
"10,4363.9,40"
"10,4369.6,40"
"10,4369.6,40.1"
"10,4370.3,40.1"
"10,4370.3,42"
"10,4390.3,42"
"10,4390.3,43"
"10,4390.8,43"
"10,4390.8,44.5"
"10,4392.7,44.5"
"10,4392.7,45"
"10,4393.8,45"
"10,4393.8,45.1"
"10,4396,45.1"
"10,4396,47"
"10,4406,47"
"10,4406,48"
"10,4408.7,48"
"10,4408.7,50"
"10,4409,50"
"10,4409,50.1"
"10,4410.5,50.1"
"10,4410.5,54"
"10,4412.2,54"
"10,4412.2,57"
"10,4422.2,57"
"10,4422.2,58"
"10,4427.2,58"
"10,4427.2,59"
"10,4427.7,59"
"10,4427.7,60"
"10,4430.4,60"
"10,4430.4,60.1"
"10,4434.4,60.1"
"10,4434.4,63"
"10,4435.1,63"
"10,4435.1,65"
"10,4436.5,65"
"10,4436.5,67"
"10,4439.4,67"
"10,4439.4,68"
"10,4489.4,68"
"10,4489.4,69"
"10,4492.6,69"
"10,4492.6,70"
"10,4495.6,70"
"10,4495.6,70.1"
"10,4496.3,70.1"
"10,4496.3,73"
"10,4498.2,73"
"10,4498.2,75"
"10,4499.2,75"
"10,4499.2,75.1"
"10,4499.8,75.1"
"10,4499.8,78"
"10,4501.6,78"
"10,4501.6,80"
"10,4513.6,80"
"10,4513.6,80.1"
"10,4515.2,80.1"
"10,4515.2,82"
"10,4525.2,82"
"10,4525.2,83"
"10,4525.7,83"
"10,4525.7,85"
"10,4527.1,85"
"10,4527.1,86"
"10,4528.5,86"
"10,4528.5,87"
"10,4529.9,87"
"10,4529.9,88"
"10,4530.6,88"
"10,4530.6,90.1"
"10,4535.4,90.1"
"10,4535.4,98"
"10,4536,98"
"104,536,100"
"10,4542.2,100"
"10,4542.2,100.1"
"10,4554.7,100.1"
"10,4554.7,108"
"10,4579.7,108"
"10,4579.7,148"
"10,4604.7,148"
"10,4604.7,150"
"10,4625.5,150"
"10,4625.5,150.1"
"10,4626.9,150.1"
"10,4626.9,198"
"10,4676.9,198"
"10,4676.9,200"
"10,4679.6,200"
"10,4679.6,200.1"
"10,4696.6,200.1"
"10,4696.6,248"
"10,4771.6,248"
"10,4771.6,300"
"10,4772.1,300"
"10,4772.1,300.1"
"10,4773.6,300.1"
"10,4773.6,2999"
"10,4838.3,2999"
"10,4838.3,3000"
"11,3508.9,-500"
"11,3508.9,-450"
"11,3522.6,-450"
"11,3522.6,-200"
"11,3730.8,-200"
"11,3730.8,-150"
"11,3787.4,-150"
"11,3787.4,-100"
"11,3930.8,-100"
"11,3930.8,-44.7"
"11,4036.9,-44.7"
"11,4036.9,-25"
"11,4091.1,-25"
"11,4091.1,-20.1"
"11,4097.6,-20.1"
"11,4097.6,-15"
"11,4122.8,-15"
"11,4122.8,-10.1"
"11,4180.5,-10.1"
"11,4180.5,-10"
"11,4241.9,-10"
"11,4241.9,-5"
"11,4259.7,-5"
"11,4259.7,-2"
"11,4272.4,-2"
"11,4272.4,-0.5"
"11,4272.5,-0.5"
"11,4272.5,0"
"11,4274,0"
"11,4274,0.1"
"11,4353.7,0.1"
"11,4353.7,1"
"11,4374,1"
"11,4374,3.8"
"11,4375.3,3.8"
"11,4375.3,5"
"11,4392.7,5"
"11,4392.7,5.1"
"11,4394.1,5.1"
"11,4394.1,10"
"11,4425.2,10"
"11,4425.2,10.1"
"11,4439,10.1"
"11,4439,11"
"11,4441,11"
"11,4441,12"
"11,4443,12"
"11,4443,13"
"11,4444.9,13"
"11,4444.9,13.4"
"11,4454.7,13.4"
"11,4454.7,13.8"
"11,4464.5,13.8"
"11,4464.5,14"
"11,4469.7,14"
"11,4469.7,14.5"
"11,4479.5,14.5"
"11,4479.5,15"
"11,4482.6,15"
"11,4482.6,15.1"
"11,4485.5,15.1"
"11,4485.5,16"
"11,4491,16"
"11,4491,17.8"
"11,4500.8,17.8"
"11,4500.8,18"
"11,4504.1,18"
"11,4504.1,19"
"11,4504.9,19"
"11,4504.9,20"
"11,4513,20"
"11,4513,20.1"
"11,4513.6,20.1"
"11,4513.6,22"
"11,4514.3,22"
"11,4514.3,25"
"11,4529.5,25"
"11,4529.5,25.1"
"11,4531.8,25.1"
"11,4531.8,25.5"
"11,4541.6,25.5"
"11,4541.6,29"
"11,4542.7,29"
"11,4542.7,29.1"
"11,4552.5,29.1"
"11,4552.5,29.5"
"11,4553.5,29.5"
"11,4553.5,30"
"11,4554.9,30"
"11,4554.9,30.1"
"11,4555.4,30.1"
"11,4555.4,32"
"11,4595.4,32"
"11,4595.4,33"
"11,4595.8,33"
"11,4595.8,34"
"11,4597.3,34"
"11,4597.3,34.5"
"11,4598,34.5"
"11,4598,35"
"11,4600.3,35"
"11,4600.3,35.1"
"11,4605.3,35.1"
"11,4605.3,36"
"11,4608.4,36"
"11,4608.4,37"
"11,4628.4,37"
"11,4628.4,39"
"11,4629.6,39"
"11,4629.6,39.5"
"11,4629.9,39.5"
"11,4629.9,40"
"11,4634.5,40"
"11,4634.5,40.1"
"11,4635.2,40.1"
"11,4635.2,42"
"11,4646,42"
"11,4646,43"
"11,4646.5,43"
"11,4646.5,44.5"
"11,4648.3,44.5"
"11,4648.3,45"
"11,4649.8,45"
"11,4649.8,48"
"11,4650.8,48"
"11,4650.8,50"
"11,4651,50"
"11,4651,50.1"
"11,4652.5,50.1"
"11,4652.5,52"
"11,4662.5,52"
"11,4662.5,54"
"11,4664.2,54"
"11,4664.2,55.1"
"11,4668.2,55.1"
"11,4668.2,58"
"11,4673.2,58"
"11,4673.2,59"
"11,4673.7,59"
"11,4673.7,60"
"11,4676.4,60"
"11,4676.4,63"
"11,4677.1,63"
"11,4677.1,65"
"11,4678.5,65"
"11,4678.5,67"
"11,4705.5,67"
"11,4705.5,68"
"11,4730.5,68"
"11,4730.5,69"
"11,4733.8,69"
"11,4733.8,70"
"11,4738.9,70"
"11,4738.9,70.1"
"11,4739.6,70.1"
"11,4739.6,73"
"11,4741.4,73"
"11,4741.4,75"
"11,4742.4,75"
"11,4742.4,75.1"
"11,4743,75.1"
"11,4743,77"
"11,4753,77"
"11,4753,78"
"11,4754.9,78"
"11,4754.9,80"
"11,4766.9,80"
"11,4766.9,80.1"
"11,4768.5,80.1"
"11,4768.5,83"
"11,4769,83"
"11,4769,85"
"11,4770.3,85"
"11,4770.3,86"
"11,4771.7,86"
"11,4771.7,87"
"11,4773.1,87"
"11,4773.1,88"
"11,4773.9,88"
"11,4773.9,90.1"
"11,4778.7,90.1"
"11,4778.7,98"
"11,4779.3,98"
"11,4779.3,100"
"11,4785.5,100"
"11,4785.5,100.1"
"11,4798.7,100.1"
"11,4798.7,107"
"11,4823.7,107"
"11,4823.7,147"
"11,4848.7,147"
"11,4848.7,150"
"11,4869.9,150"
"11,4869.9,150.1"
"11,4871.3,150.1"
"11,4871.3,197"
"11,4921.3,197"
"11,4921.3,200"
"114,924,200"
"114,924,200.10"
"114,938,200.10"
"114,938,247"
"115,013,247"
"115,013,300"
"11,5013.5,300"
"11,5013.5,300.1"
"115,015,300.10"
"1,150,152,500"
"11,5015.3,2500"
"11,5015.3,2999"
"11,5079.8,2999"
"11,5079.8,3000"
"12,3184.3,-500"
"12,3184.3,-450"
"12,3201,-450"
"12,3201,-200"
"12,3453.9,-200"
"12,3453.9,-150"
"12,3510.1,-150"
"12,3510.1,-100"
"12,3656.5,-100"
"12,3656.5,-44.7"
"12,3761.8,-44.7"
"12,3761.8,-25"
"12,3815.2,-25"
"12,3815.2,-20.1"
"12,3824.8,-20.1"
"12,3824.8,-15"
"12,3851,-15"
"12,3851,-10.1"
"12,3910.5,-10.1"
"12,3910.5,-10"
"12,3975.2,-10"
"12,3975.2,-5"
"12,3993.3,-5"
"12,3993.3,-2"
"12,4005.9,-2"
"12,4005.9,-0.5"
"12,4006,-0.5"
"12,4006,0"
"12,4008.9,0"
"12,4008.9,0.1"
"12,4091.6,0.1"
"12,4091.6,1"
"12,4114,1"
"12,4114,3.8"
"12,4115.3,3.8"
"12,4115.3,5"
"12,4134.5,5"
"12,4134.5,5.1"
"12,4135.9,5.1"
"12,4135.9,10"
"12,4157.7,10"
"12,4157.7,10.1"
"12,4164.8,10.1"
"12,4164.8,11"
"12,4166.8,11"
"12,4166.8,12"
"12,4168.8,12"
"12,4168.8,13.5"
"12,4178.5,13.5"
"12,4178.5,13.8"
"12,4188.2,13.8"
"12,4188.2,14"
"12,4193.5,14"
"12,4193.5,14.6"
"12,4203.2,14.6"
"12,4203.2,15"
"12,4208,15"
"12,4208,15.1"
"12,4210.7,15.1"
"12,4210.7,16"
"12,4216.1,16"
"12,4216.1,17.8"
"12,4225.8,17.8"
"12,4225.8,18"
"12,4230.1,18"
"12,4230.1,19"
"12,4270.9,19"
"12,4270.9,20"
"12,4290.5,20"
"12,4290.5,20.1"
"12,4292.3,20.1"
"12,4292.3,22"
"12,4292.4,22"
"12,4292.4,23"
"12,4293.8,23"
"12,4293.8,24"
"12,4313.8,24"
"12,4313.8,25"
"12,4318.3,25"
"12,4318.3,25.1"
"12,4319.4,25.1"
"12,4319.4,25.4"
"12,4329.1,25.4"
"12,4329.1,28"
"12,4329.5,28"
"12,4329.5,29"
"12,4342,29"
"12,4342,29.1"
"12,4351.7,29.1"
"12,4351.7,29.5"
"12,4354,29.5"
"12,4354,30"
"12,4356.6,30"
"12,4356.6,30.1"
"12,4357.1,30.1"
"12,4357.1,34"
"12,4357.2,34"
"12,4357.2,35.1"
"12,4362.2,35.1"
"12,4362.2,36"
"12,4363.9,36"
"12,4363.9,39"
"12,4373.9,39"
"12,4373.9,39.5"
"12,4374.2,39.5"
"12,4374.2,40"
"12,4378.4,40"
"12,4378.4,40.1"
"12,4379.1,40.1"
"12,4379.1,42"
"12,4379.9,42"
"12,4379.9,43"
"12,4380.4,43"
"12,4380.4,45"
"12,4381.5,45"
"12,4381.5,48"
"12,4382.5,48"
"12,4382.5,49"
"12,4383,49"
"12,4383,50"
"12,4383.3,50"
"12,4383.3,50.1"
"12,4384.8,50.1"
"12,4384.8,54"
"12,4386.4,54"
"12,4386.4,56"
"12,4391.4,56"
"12,4391.4,59"
"12,4391.9,59"
"12,4391.9,60"
"12,4394.6,60"
"12,4394.6,60.1"
"12,4398.6,60.1"
"12,4398.6,63"
"12,4399.3,63"
"12,4399.3,64"
"12,4409.3,64"
"12,4409.3,65"
"12,4410.7,65"
"12,4410.7,66"
"12,4460.7,66"
"12,4460.7,67"
"12,4462.7,67"
"12,4462.7,69"
"12,4466,69"
"12,4466,70"
"12,4468.7,70"
"12,4468.7,70.1"
"12,4469.4,70.1"
"12,4469.4,73"
"12,4471.3,73"
"12,4471.3,75"
"12,4473.5,75"
"12,4473.5,75.1"
"12,4474.1,75.1"
"12,4474.1,78"
"12,4476,78"
"12,4476,80"
"12,4488.5,80"
"12,4488.5,80.1"
"12,4490.1,80.1"
"12,4490.1,83"
"12,4493.8,83"
"12,4493.8,85"
"12,4494.7,85"
"12,4494.7,86"
"12,4496.1,86"
"12,4496.1,87"
"12,4497.5,87"
"12,4497.5,88"
"12,4498.2,88"
"12,4498.2,98"
"12,4498.8,98"
"12,4498.8,100"
"124,505,100"
"124,505,100.10"
"12,4518.2,100.1"
"12,4518.2,106"
"12,4543.2,106"
"12,4543.2,146"
"12,4568.2,146"
"12,4568.2,150"
"12,4592.3,150"
"12,4592.3,150.1"
"12,4593.7,150.1"
"12,4593.7,196"
"12,4643.7,196"
"12,4643.7,200"
"12,4646.4,200"
"12,4646.4,200.1"
"12,4660.4,200.1"
"12,4660.4,246"
"12,4735.4,246"
"12,4735.4,300"
"12,4735.9,300"
"12,4735.9,300.1"
"12,4737.4,300.1"
"12,4737.4,2500"
"12,4737.7,2500"
"12,4737.7,2999"
"12,4801.8,2999"
"12,4801.8,3000"
"13,3302.2,-500"
"13,3302.2,-450"
"13,3322.8,-450"
"13,3322.8,-200"
"13,3571.3,-200"
"13,3571.3,-150"
"13,3627,-150"
"13,3627,-100"
"13,3772.6,-100"
"13,3772.6,-44.7"
"13,3877,-44.7"
"13,3877,-25"
"13,3928.9,-25"
"13,3928.9,-20.1"
"13,3938.5,-20.1"
"13,3938.5,-15"
"13,3964.7,-15"
"13,3964.7,-10.1"
"13,4024.2,-10.1"
"13,4024.2,-10"
"13,4085.5,-10"
"13,4085.5,-5"
"13,4100.7,-5"
"13,4100.7,-2"
"13,4112.3,-2"
"13,4112.3,-0.5"
"13,4112.4,-0.5"
"13,4112.4,0"
"13,4115.3,0"
"13,4115.3,0.1"
"13,4184.8,0.1"
"13,4184.8,1"
"13,4207.2,1"
"13,4207.2,2"
"13,4237.2,2"
"13,4237.2,3.8"
"13,4238.4,3.8"
"13,4238.4,5"
"13,4258.7,5"
"13,4258.7,5.1"
"13,4260.1,5.1"
"13,4260.1,10"
"13,4280.7,10"
"13,4280.7,10.1"
"13,4287.8,10.1"
"13,4287.8,11"
"13,4289.8,11"
"13,4289.8,12"
"13,4293.8,12"
"13,4293.8,13.5"
"13,4303.4,13.5"
"13,4303.4,13.9"
"13,4313,13.9"
"13,4313,14"
"13,4318.3,14"
"13,4318.3,14.6"
"13,4327.9,14.6"
"13,4327.9,15"
"13,4332.7,15"
"13,4332.7,15.1"
"13,4334.8,15.1"
"13,4334.8,16"
"13,4335.8,16"
"13,4335.8,17"
"13,4375.8,17"
"13,4375.8,17.8"
"13,4385.4,17.8"
"13,4385.4,18"
"13,4388,18"
"13,4388,19"
"13,4389.9,19"
"13,4389.9,20"
"13,4409.6,20"
"13,4409.6,20.1"
"13,4410.2,20.1"
"13,4410.2,22"
"13,4430.2,22"
"13,4430.2,23"
"13,4431.6,23"
"13,4431.6,25"
"13,4433.2,25"
"13,4433.2,25.1"
"13,4434.3,25.1"
"13,4434.3,25.3"
"13,4443.9,25.3"
"13,4443.9,27"
"13,4453.9,27"
"13,4453.9,28"
"13,4454.3,28"
"13,4454.3,29"
"13,4465.4,29"
"13,4465.4,29.5"
"13,4467.7,29.5"
"13,4467.7,30"
"13,4470.3,30"
"13,4470.3,30.1"
"13,4470.8,30.1"
"13,4470.8,34"
"13,4470.9,34"
"13,4470.9,35.1"
"13,4475.9,35.1"
"13,4475.9,36"
"13,4477.6,36"
"13,4477.6,37"
"13,4487.6,37"
"13,4487.6,39.5"
"13,4487.9,39.5"
"13,4487.9,40"
"13,4492.1,40"
"13,4492.1,40.1"
"13,4492.8,40.1"
"13,4492.8,42"
"13,4493.6,42"
"13,4493.6,43"
"13,4494.1,43"
"13,4494.1,45"
"13,4495.2,45"
"13,4495.2,45.1"
"13,4508.4,45.1"
"13,4508.4,48"
"13,4509.4,48"
"13,4509.4,49"
"13,4509.9,49"
"13,4509.9,50"
"13,4510.2,50"
"13,4510.2,50.1"
"13,4511.7,50.1"
"13,4511.7,54"
"13,4513.3,54"
"13,4518.3,54"
"13,4518.3,55.1"
"13,4522.3,55.1"
"13,4522.3,59"
"13,4522.8,59"
"13,4522.8,60"
"13,4525.5,60"
"13,4525.5,62"
"13,4535.5,62"
"13,4535.5,63"
"13,4536.2,63"
"13,4536.2,64"
"13,4561.2,64"
"13,4561.2,65"
"13,4564.8,65"
"13,4564.8,66"
"13,4589.8,66"
"13,4589.8,67"
"13,4591.8,67"
"13,4591.8,69"
"13,4595.1,69"
"13,4595.1,70"
"13,4597.8,70"
"13,4597.8,70.1"
"13,4598.5,70.1"
"13,4598.5,73"
"13,4601.4,73"
"13,4601.4,75"
"13,4603.7,75"
"13,4603.7,75.1"
"13,4604.3,75.1"
"13,4604.3,78"
"13,4606.1,78"
"13,4606.1,80"
"13,4621.7,80"
"13,4621.7,80.1"
"13,4625.1,80.1"
"13,4625.1,83"
"13,4628,83"
"13,4628,85"
"13,4628.8,85"
"13,4628.8,86"
"13,4630.2,86"
"13,4630.2,87"
"13,4631.6,87"
"13,4631.6,88"
"13,4633.2,88"
"13,4633.2,98"
"13,4633.8,98"
"13,4633.8,100"
"134,640,100"
"134,640,100.10"
"13,4653.2,100.1"
"13,4653.2,106"
"13,4678.2,106"
"13,4678.2,146"
"13,4703.2,146"
"13,4703.2,150"
"13,4730.2,150"
"13,4730.2,150.1"
"13,4731.6,150.1"
"13,4731.6,196"
"13,4781.6,196"
"13,4781.6,200"
"13,4784.3,200"
"13,4784.3,200.1"
"13,4798.3,200.1"
"13,4798.3,246"
"13,4873.3,246"
"13,4873.3,300"
"13,4873.8,300"
"13,4873.8,300.1"
"13,4875.3,300.1"
"13,4875.3,2500"
"13,4875.6,2500"
"13,4875.6,2999"
"13,4939.4,2999"
"13,4939.4,3000"
"14,3158.7,-500"
"14,3158.7,-450"
"14,3180.3,-450"
"14,3180.3,-200"
"14,3420.8,-200"
"14,3420.8,-150"
"14,3476.6,-150"
"14,3476.6,-100"
"14,3626.6,-100"
"14,3626.6,-44.7"
"14,3731.1,-44.7"
"14,3731.1,-25"
"14,3788.2,-25"
"14,3788.2,-20.1"
"14,3797.1,-20.1"
"14,3797.1,-15"
"14,3822,-15"
"14,3822,-10.1"
"14,3881.5,-10.1"
"14,3881.5,-10"
"14,3945.9,-10"
"14,3945.9,-5"
"14,3961,-5"
"14,3961,-2"
"14,3969.6,-2"
"14,3969.6,-0.5"
"14,3969.7,-0.5"
"14,3969.7,0"
"14,3972.6,0"
"14,3972.6,0.1"
"14,4042.1,0.1"
"14,4042.1,1"
"14,4064.5,1"
"14,4064.5,2"
"14,4094.5,2"
"14,4094.5,3.8"
"14,4095.6,3.8"
"14,4095.6,5"
"14,4115.9,5"
"14,4115.9,5.1"
"14,4117.3,5.1"
"14,4117.3,10"
"14,4137.9,10"
"14,4137.9,10.1"
"14,4145.7,10.1"
"14,4145.7,11"
"14,4147.7,11"
"14,4147.7,12"
"14,4153,12"
"14,4153,13.5"
"14,4162.5,13.5"
"14,4162.5,13.9"
"14,4172,13.9"
"14,4172,14"
"14,4175.5,14"
"14,4175.5,14.6"
"14,4185,14.6"
"14,4185,15"
"14,4189.8,15"
"14,4189.8,15.1"
"14,4191.9,15.1"
"14,4191.9,16"
"14,4192.9,16"
"14,4192.9,17"
"14,4232.9,17"
"14,4232.9,17.7"
"14,4242.4,17.7"
"14,4242.4,18"
"14,4244.9,18"
"14,4244.9,19"
"14,4246.9,19"
"14,4246.9,20"
"14,4266.6,20"
"14,4266.6,20.1"
"14,4267.2,20.1"
"14,4267.2,22"
"14,4287.2,22"
"14,4287.2,23"
"14,4288.6,23"
"14,4288.6,25"
"14,4289.6,25"
"14,4289.6,25.2"
"14,4299.1,25.2"
"14,4299.1,27"
"14,4309.1,27"
"14,4309.1,28"
"14,4309.5,28"
"14,4309.5,29"
"14,4320.5,29"
"14,4320.5,29.5"
"14,4322.7,29.5"
"14,4322.7,30"
"14,4325.4,30"
"14,4325.4,30.1"
"14,4325.9,30.1"
"14,4325.9,35.1"
"14,4332,35.1"
"14,4332,36"
"14,4333.7,36"
"14,4333.7,37"
"14,4343.7,37"
"14,4343.7,39.5"
"14,4344,39.5"
"14,4344,40"
"14,4348.2,40"
"14,4348.2,40.1"
"14,4348.9,40.1"
"14,4348.9,42"
"14,4349.8,42"
"14,4349.8,43"
"14,4350.2,43"
"14,4350.2,45"
"14,4351.4,45"
"14,4351.4,45.1"
"14,4364.6,45.1"
"14,4364.6,45.5"
"14,4366.4,45.5"
"14,4366.4,48"
"14,4367.3,48"
"14,4367.3,49"
"14,4367.8,49"
"14,4367.8,50"
"14,4368.1,50"
"14,4373.1,50"
"14,4373.1,50.1"
"14,4374.6,50.1"
"14,4374.6,54"
"14,4376.3,54"
"14,4376.3,59"
"14,4376.8,59"
"14,4376.8,60"
"14,4404.5,60"
"14,4404.5,62"
"14,4414.5,62"
"14,4414.5,63"
"14,4416,63"
"14,4416,65"
"14,4419.6,65"
"14,4419.6,66"
"14,4444.6,66"
"14,4444.6,67"
"14,4446.6,67"
"14,4446.6,69"
"14,4449.8,69"
"14,4449.8,70"
"14,4452.6,70"
"14,4452.6,70.1"
"14,4457.3,70.1"
"14,4457.3,73"
"14,4460.2,73"
"14,4460.2,75"
"14,4462.4,75"
"14,4462.4,75.1"
"14,4463,75.1"
"14,4463,78"
"14,4464.9,78"
"14,4464.9,80"
"14,4480.4,80"
"14,4480.4,80.1"
"14,4483.8,80.1"
"14,4483.8,83"
"14,4484.3,83"
"14,4484.3,85"
"14,4485.2,85"
"14,4485.2,86"
"14,4486.6,86"
"14,4486.6,87"
"14,4488,87"
"14,4488,88"
"14,4489.5,88"
"14,4489.5,98"
"14,4490.1,98"
"14,4490.1,100"
"14,4493.4,100"
"14,4493.4,100.1"
"14,4506.6,100.1"
"14,4506.6,106"
"14,4531.6,106"
"14,4531.6,146"
"14,4556.6,146"
"14,4556.6,150"
"14,4582.9,150"
"14,4582.9,150.1"
"14,4584.3,150.1"
"14,4584.3,196"
"14,4634.3,196"
"14,4634.3,200"
"14,4637.1,200"
"14,4637.1,200.1"
"14,4651.1,200.1"
"14,4651.1,246"
"14,4726.1,246"
"14,4726.1,300"
"14,4726.6,300"
"14,4726.6,300.1"
"14,4728.1,300.1"
"14,4728.1,2500"
"14,4728.4,2500"
"14,4728.4,2999"
"14,4792.4,2999"
"14,4792.4,3000"
"15,3186.6,-500"
"15,3186.6,-450"
"15,3208.2,-450"
"15,3208.2,-200"
"15,3440.1,-200"
"15,3440.1,-150"
"15,3496.3,-150"
"15,3496.3,-100"
"15,3635.6,-100"
"15,3635.6,-44.7"
"15,3740.8,-44.7"
"15,3740.8,-25"
"15,3794.7,-25"
"15,3794.7,-20.1"
"15,3811.1,-20.1"
"15,3811.1,-15"
"15,3836,-15"
"15,3836,-10.1"
"15,3887.7,-10.1"
"15,3887.7,-10"
"15,3952.1,-10"
"15,3952.1,-5"
"15,3968.3,-5"
"15,3968.3,-2"
"15,3976.2,-2"
"15,3976.2,-0.5"
"15,3976.3,-0.5"
"15,3976.3,0"
"15,3979.2,0"
"15,3979.2,0.1"
"15,4048.7,0.1"
"15,4048.7,1"
"15,4071,1"
"15,4071,2"
"15,4081,2"
"15,4081,3.8"
"15,4082.1,3.8"
"15,4082.1,5"
"15,4100.6,5"
"15,4100.6,5.1"
"15,4102,5.1"
"15,4102,10"
"15,4121.2,10"
"15,4121.2,10.1"
"15,4129,10.1"
"15,4129,12"
"15,4134.3,12"
"15,4134.3,13.5"
"15,4143.8,13.5"
"15,4143.8,13.9"
"15,4153.3,13.9"
"15,4153.3,14"
"15,4156.7,14"
"15,4156.7,14.6"
"15,4166.2,14.6"
"15,4166.2,15"
"15,4171,15"
"15,4171,15.1"
"15,4173.1,15.1"
"15,4173.1,16"
"15,4174.1,16"
"15,4174.1,17"
"15,4214.1,17"
"15,4214.1,17.6"
"15,4223.6,17.6"
"15,4223.6,18"
"15,4226.2,18"
"15,4226.2,19"
"15,4227.1,19"
"15,4227.1,20"
"15,4246.8,20"
"15,4246.8,20.1"
"15,4247.4,20.1"
"15,4247.4,22"
"15,4267.4,22"
"15,4267.4,23"
"15,4268.8,23"
"15,4268.8,25"
"15,4269.8,25"
"15,4269.8,25.2"
"15,4279.3,25.2"
"15,4279.3,26"
"15,4280.2,26"
"15,4280.2,27"
"15,4290.2,27"
"15,4290.2,28"
"15,4290.6,28"
"15,4290.6,29"
"15,4304,29"
"15,4304,29.5"
"15,4306.2,29.5"
"15,4306.2,30"
"15,4308.9,30"
"15,4308.9,30.1"
"15,4309.4,30.1"
"15,4309.4,33.5"
"15,4311.2,33.5"
"15,4311.2,35.1"
"15,4317.3,35.1"
"15,4317.3,36"
"15,4319,36"
"15,4319,37"
"15,4329,37"
"15,4329,39.5"
"15,4329.3,39.5"
"15,4329.3,40"
"15,4333.5,40"
"15,4333.5,40.1"
"15,4334.2,40.1"
"15,4334.2,42"
"15,4335.1,42"
"15,4335.1,43"
"15,4335.5,43"
"15,4335.5,44.5"
